periodo;ss;id_aforo;paradero
9;414eR;537_PT_SP;T-5-40-NS-10
9;414eR;314_PT_NO;T-5-40-NS-10
9;414eR;300_PT_SO;T-11-84-NS-10
9;415eR;537_PT_SP;T-5-40-NS-10
9;415eR;314_PT_NO;T-5-40-NS-10
9;415eR;300_PT_SO;T-11-84-NS-10
9;417eR;19_PT_SO;T-5-26-NS-15
9;417eR;270_PT_SO;L-13-71-25-NS
9;418I;278_PT_SO;L-9-7-10-PO
9;418I;450_PT_SO;L-9-7-55-PO
9;418I;244_PT_NO;T-20-53-PO-80
9;418I;125_PT_SO;L-14-4-5-PO
9;418RPT;238_PT_SP;T-20-53-OP-25
9;418RPT;249_PT_SP;T-20-53-OP-116
9;418RPT;265_PT_SP;T-7-53-OP-50
9;418RPT;266_PT_SP;T-7-53-OP-50
9;418RPT;329_PT_NP;L-9-7-30-OP
9;418RPT;472_PT_NP;T-10-310-SN-100
9;419I;280_PT_NO;T-13-367-SN-5
9;419I;272_PT_NO;T-13-54-SN-70
9;419I;273_PT_NO;T-7-54-PO-5
9;419I;244_PT_NO;T-20-53-PO-75
9;419R;238_PT_SP;T-20-53-OP-20
9;419R;249_PT_SP;T-20-53-OP-112
9;419R;265_PT_SP;T-7-53-OP-48
9;419R;223_PT_SP;T-13-54-NS-20
9;419R;520_PT_SO;L-13-30-50-NS
9;419R;279_PT_SP;T-13-97-NS-40
9;419R;522_PT_SO;L-13-64-15-OP
9;420eI;127_PT_SO;T-17-12-NS-55
9;421I;524_PT_SO;T-13-104-PO-33
9;421I;272_PT_NO;T-13-54-SN-60
9;421I;273_PT_NO;T-7-54-PO-5
9;421I;244_PT_NO;T-20-53-PO-85
9;421R;238_PT_SP;T-20-53-OP-20
9;421R;249_PT_SP;T-20-53-OP-112
9;421R;265_PT_SP;T-7-53-OP-48
9;421R;223_PT_SP;T-13-54-NS-20
9;421R;529_PT_NP;T-13-104-OP-10
9;421R;530_PT_NO;L-13-27-75-SN
9;422I;304_PT_SO;T-10-71-PO-45
9;422I;303_PT_SO;T-10-71-PO-50
9;422I;296_PT_NO;E-9-71-PO-32
9;422I;517_PT_SP;T-20-68-NS-10
9;422I;248_PT_SO;T-20-180-NS-5
9;422I;244_PT_NO;T-20-53-PO-80
9;422I;434_PT_SO;T-20-171-PO-5
9;422I;435_PT_SO;T-18-157-PO-10
9;422I;43_PT_SO;T-18-157-PO-50
9;422I;436_PT_NO;T-18-157-PO-85
9;422R;439_PT_SP;T-18-157-OP-15
9;422R;289_PT_SP;T-18-157-OP-20
9;422R;7_PT_NP;E-18-157-OP-45
9;422R;290_PT_NP;E-18-157-OP-45
9;422R;238_PT_SP;T-20-195-SN-25
9;422R;249_PT_SP;T-20-53-OP-116
9;422R;292_PT_SP;T-9-71-OP-70
9;422R;305_PT_NP;T-10-71-OP-30
9;422R;312_PT_NP;T-10-455-SN-15
9;422R;472_PT_NP;T-10-310-SN-100
9;422cR;305_PT_NP;T-10-71-OP-30
9;422cR;312_PT_NP;T-10-455-SN-15
9;422cR;472_PT_NP;T-11-64-OP-60
9;423I;219_PT_NP;L-13-104-10-PO
9;423I;272_PT_NO;T-13-54-SN-70
9;423I;273_PT_NO;T-7-54-PO-5
9;423I;244_PT_NO;T-20-53-PO-75
9;423R;238_PT_SP;T-20-53-OP-20
9;423R;249_PT_SP;T-20-53-OP-112
9;423R;265_PT_SP;T-7-53-OP-48
9;423R;223_PT_SP;T-13-54-NS-20
9;423R;224_PT_NO;T-13-54-NS-20
9;423R;225_PT_SP;L-13-75-20-NS
9;423R;270_PT_SO;L-13-71-25-NS
9;424I;221_PT_NP;T-13-12-SN-50
9;424I;273_PT_NO;T-10-102-NS-25
9;424R;244_PT_NO;T-20-53-PO-75
9;424R;245_PT_SO;T-20-201-NS-6
9;424R;253_PT_NO;T-20-201-NS-6
9;424R;249_PT_SP;T-20-53-OP-112
9;424R;265_PT_SP;T-7-53-OP-50
9;424R;266_PT_SP;T-7-53-OP-50
9;424R;271_PT_NO;T-10-79-OP-15
9;424R;294_PT_NP;L-10-50-2-NS
9;425I;172_PT_SP;T-6-45-PO-46
9;425I;181_PT_SO;T-6-7-PO-40
9;425I;391_PT_SO;T-4-12-PO-10
9;425I;127_PT_SO;T-19-12-NS-5
9;425R;446_PT_NP;T-3-12-OP-25
9;425R;132_PT_NP;T-3-12-OP-75
9;425R;242_PT_NP;T-6-7-OP-3
9;426I;443_PT_SO;T-10-71-PO-2
9;426I;304_PT_SO;T-10-71-PO-45
9;426I;303_PT_SO;T-10-71-PO-50
9;426I;296_PT_NO;E-9-71-PO-32
9;426I;517_PT_SP;T-20-68-NS-10
9;426I;248_PT_SO;T-20-180-NS-5
9;426I;244_PT_NO;T-20-53-PO-85
9;426R;238_PT_SP;T-20-53-OP-25
9;426R;249_PT_SP;T-20-53-OP-116
9;426R;292_PT_SP;T-9-71-OP-60
9;426R;305_PT_NP;T-10-71-OP-30
9;426R;431_PT_NP;T-10-71-OP-70
9;428I;242_PT_NP;T-2-8-SN-36
9;428I;174_PT_SP;T-6-43-OP-10
9;428I;443_PT_SO;T-10-7-NS-10
9;428I;255_PT_SO;T-13-12-NS-25
9;428I;270_PT_SO;T-13-12-NS-40
9;428I;196_PT_SO;T-13-12-PO-5
9;428I;22_PT_SO;T-29-12-PO-25
9;428I;87_PT_SO;T-27-232-PO-10
9;428R;102_PT_NP;T-26-231-OP-15
9;428R;24_PT_NO;T-26-229-SN-5
9;428R;10_PT_NP;T-26-229-SN-5
9;428R;11_PT_NP;T-29-12-OP-15
9;428R;234_PT_NP;T-12-12-OP-15
9;428R;221_PT_NP;T-13-12-SN-50
9;428R;431_PT_NP;T-10-7-SN-20
9;428R;308_PT_NO;T-5-7-SN-13
9;428R;173_PT_NO;T-6-45-PO-46
9;428cI;431_PT_NP;L-10-37-30-NS
9;428cI;443_PT_SO;T-10-71-OP-85
9;428cI;255_PT_SO;T-13-12-NS-25
9;428cI;270_PT_SO;T-13-12-NS-40
9;428cI;196_PT_SO;T-13-12-PO-5
9;428cI;22_PT_SO;T-29-12-PO-25
9;428cI;87_PT_SO;T-27-232-PO-10
9;428cR;102_PT_NP;T-26-231-OP-15
9;428cR;24_PT_NO;T-26-229-SN-5
9;428cR;10_PT_NP;T-26-229-SN-5
9;428cR;11_PT_NP;T-29-12-OP-15
9;428cR;234_PT_NP;T-12-12-OP-15
9;428cR;221_PT_NP;T-13-12-SN-50
9;428cR;307_PT_NO;T-10-7-SN-20
9;428eI;242_PT_NP;T-2-8-SN-36
9;428eI;174_PT_SP;T-6-43-OP-10
9;428eI;443_PT_SO;T-10-7-NS-10
9;428eI;22_PT_SO;T-10-7-NS-15
9;428eI;87_PT_SO;T-29-227-NS-45
9;428eR;102_PT_NP;T-26-231-OP-15
9;428eR;24_PT_NO;T-26-229-SN-5
9;428eR;10_PT_NP;T-26-229-SN-5
9;428eR;431_PT_NP;T-10-7-SN-20
9;429I;173_PT_NO;T-6-45-PO-46
9;429I;243_PT_SO;L-6-32-50-NS
9;429I;181_PT_SO;T-2-7-PO-5
9;429I;391_PT_SO;T-4-12-PO-10
9;429I;125_PT_SO;L-14-4-5-PO
9;429RPT;445_PT_NP;T-17-482-OP-5
9;429RPT;446_PT_NP;T-3-12-OP-25
9;429RPT;132_PT_NP;T-3-12-OP-75
9;429RPT;242_PT_NP;T-6-7-OP-3
9;429RPT;174_PT_SP;T-6-41-NS-5
9;429cIPT;181_PT_SO;T-6-42-PO-5
9;429cIPT;391_PT_SO;T-4-12-PO-10
9;429cIPT;124_PT_SP;T-4-12-PO-40
9;429cRPT;445_PT_NP;T-17-482-OP-5
9;429cRPT;446_PT_NP;T-3-12-OP-25
9;429cRPT;132_PT_NP;T-3-12-OP-75
9;430I;172_PT_SP;T-6-45-PO-46
9;430I;391_PT_SO;T-2-7-PO-40
9;430R;445_PT_NP;T-17-482-OP-5
9;430R;446_PT_NP;T-3-12-OP-25
9;430R;171_PT_NO;T-6-330-SN-10
9;430R;174_PT_SP;T-6-41-NS-5
9;431cI;523_PT_SO;T-13-99-NS-5
9;431cI;524_PT_SO;T-13-104-PO-33
9;431cI;272_PT_NO;T-13-54-SN-70
9;431cI;273_PT_NO;T-7-54-PO-5
9;431cR;265_PT_SP;T-7-53-OP-48
9;431cR;525_PT_SO;E-13-54-NS-85
9;431cR;526_PT_SP;T-13-54-NS-105
9;431cR;529_PT_NP;T-13-104-OP-10
9;431cR;530_PT_NO;T-13-104-OP-40
9;431vR;525_PT_SO;E-13-54-NS-85
9;431vR;529_PT_NP;T-13-104-OP-10
9;431vR;530_PT_NO;T-13-104-OP-40
9;435I;172_PT_SP;T-6-45-PO-46
9;435I;391_PT_SO;T-4-12-PO-10
9;435R;446_PT_NP;T-3-12-OP-25
9;435R;171_PT_NO;T-6-330-SN-10
9;435R;174_PT_SP;T-6-41-NS-5
9;481I;238_PT_SP;T-20-53-OP-20
9;481I;249_PT_SP;T-20-53-OP-112
9;481I;228_PT_NP;T-7-53-OP-40
9;481I;215_PT_SP;T-7-48-OP-35
9;481I;218_PT_SP;T-13-375-NS-15
9;481R;275_PT_NP;L-12-25-20-SN
9;481R;226_PT_NO;L-12-25-5-SN
9;481R;214_PT_SP;T-7-48-PO-35
9;481R;246_PT_NP;T-7-52-SN-25
9;481R;244_PT_NO;T-20-53-PO-85
9;486I;304_PT_SO;T-10-71-OP-30
9;486I;303_PT_SO;T-10-71-PO-50
9;486I;292_PT_SP;T-9-71-PO-5
9;486I;305_PT_NP;T-10-71-PO-45
9;486I;306_PT_NO;L-10-21-45-NS
9;486I;307_PT_NO;L-10-21-35-SN
9;501I;281_PT_NO;T-20-184-PO-15
9;502I;302_PT_NO;T-11-85-PO-3
9;502I;300_PT_SO;L-11-18-60-PO
9;502I;319_PT_NO;T-20-66-PO-3
9;502I;25_PT_NO;E-20-289-PO-5
9;502I;9_PT_NO;T-14-131-PO-20
9;502R;516_PT_SP;T-15-135-OP-110
9;502R;124_PT_SP;T-14-121-OP-10
9;502R;183_PT_NP;T-14-21-OP-25
9;502R;26_PT_SP;T-4-19-NS-100
9;502R;317_PT_SP;T-20-59-OP-25
9;502R;301_PT_NP;L-11-18-60-OP
9;502cR;316_PT_NP;E-14-134-SN-30
9;502cR;26_PT_SP;E-20-290-OP-10
9;502cR;317_PT_SP;T-20-59-OP-25
9;502cR;301_PT_NP;T-11-84-SN-25
9;503I;313_PT_NO;T-10-77-SN-10
9;503I;323_PT_NO;T-10-81-PO-30
9;503I;310_PT_NO;T-10-64-PO-12
9;503I;319_PT_NO;T-20-66-PO-3
9;503I;25_PT_NO;E-20-289-PO-5
9;503I;125_PT_SO;L-14-4-5-PO
9;503R;183_PT_NP;T-4-21-OP-2
9;503R;26_PT_SP;T-4-19-NS-100
9;503R;317_PT_SP;T-20-59-OP-25
9;503R;309_PT_NP;T-11-64-OP-15
9;504I;306_PT_NO;L-10-37-30-NS
9;504I;323_PT_NO;T-10-81-PO-30
9;504I;310_PT_NO;T-10-64-PO-12
9;504I;319_PT_NO;T-20-66-PO-3
9;504I;281_PT_NO;T-20-184-PO-15
9;504R;316_PT_NP;E-20-192-OP-5
9;504R;239_PT_SP;T-20-73-OP-20
9;504R;27_PT_SP;T-20-73-OP-45
9;504R;317_PT_SP;T-20-59-OP-25
9;504R;309_PT_NP;T-11-64-OP-15
9;504R;312_PT_NP;T-10-81-OP-40
9;504R;307_PT_NO;L-10-21-25-NS
9;505I;466_PT_NP;T-11-77-SN-2
9;505I;302_PT_NO;T-11-85-PO-3
9;505I;314_PT_NO;T-11-82-PO-12
9;505I;43_PT_SO;T-18-157-PO-50
9;505I;436_PT_NO;T-18-157-PO-85
9;505RPT;439_PT_SP;T-18-157-OP-15
9;505RPT;289_PT_SP;T-18-157-OP-20
9;505RPT;7_PT_NP;T-18-157-OP-40
9;505RPT;290_PT_NP;T-18-157-OP-43
9;505RPT;316_PT_NP;E-20-192-OP-5
9;505RPT;239_PT_SP;T-20-73-OP-20
9;505RPT;27_PT_SP;T-20-73-OP-45
9;505RPT;318_PT_SO;T-11-318-PO-5
9;506I;280_PT_NO;T-13-367-SN-5
9;506I;524_PT_SO;L-13-56-5-SN
9;506I;224_PT_NO;T-13-54-SN-60
9;506I;216_PT_SP;T-13-58-PO-5
9;506I;217_PT_SO;T-13-58-PO-5
9;506I;226_PT_NO;T-13-58-PO-5
9;506I;213_PT_NO;T-7-48-PO-55
9;506I;291_PT_SO;T-20-177-PO-25
9;506R;264_PT_SP;T-20-189-OP-35
9;506R;29_PT_SP;T-20-177-OP-8
9;506R;21_PT_NP;T-7-49-OP-10
9;506R;215_PT_SP;T-7-48-OP-35
9;506R;223_PT_SP;T-13-101-OP-25
9;506R;525_PT_SO;E-13-54-NS-80
9;506R;526_PT_SP;T-13-54-NS-105
9;506R;279_PT_SP;L-13-6-40-OP
9;506R;522_PT_SO;L-13-64-10-OP
9;506eI;280_PT_NO;T-13-367-SN-5
9;506eI;524_PT_SO;L-13-56-5-SN
9;506eI;224_PT_NO;T-13-54-SN-60
9;506eI;216_PT_SP;T-13-58-PO-5
9;506eI;217_PT_SO;T-13-58-PO-5
9;506eI;226_PT_NO;T-13-58-PO-5
9;506eI;213_PT_NO;T-7-48-PO-45
9;506eI;291_PT_SO;T-20-177-PO-20
9;506eR;264_PT_SP;T-20-189-OP-30
9;506eR;29_PT_SP;T-20-177-OP-8
9;506eR;21_PT_NP;T-7-49-OP-10
9;506eR;215_PT_SP;T-7-48-OP-25
9;506eR;223_PT_SP;T-13-101-OP-20
9;506eR;525_PT_SO;E-13-54-NS-80
9;506eR;526_PT_SP;T-13-54-NS-105
9;506eR;279_PT_SP;L-13-6-40-OP
9;506eR;522_PT_SO;L-13-64-5-NS
9;506vI;231_PT_NO;L-13-14-27-PO
9;506vI;232_PT_NO;L-13-14-40-PO
9;506vI;280_PT_NO;L-13-1-15-SN
9;506vI;524_PT_SO;L-13-56-5-SN
9;506vI;224_PT_NO;T-13-54-SN-60
9;506vI;216_PT_SP;T-13-58-PO-5
9;506vI;217_PT_SO;T-13-58-PO-5
9;506vI;226_PT_NO;T-13-58-PO-5
9;506vI;213_PT_NO;T-7-48-PO-55
9;506vI;291_PT_SO;T-20-177-PO-25
9;506vR;264_PT_SP;T-20-189-OP-35
9;506vR;29_PT_SP;T-20-177-OP-8
9;506vR;21_PT_NP;T-7-49-OP-10
9;506vR;215_PT_SP;T-7-48-OP-35
9;506vR;223_PT_SP;T-13-101-OP-25
9;506vR;525_PT_SO;E-13-54-NS-80
9;506vR;526_PT_SP;T-13-54-NS-105
9;506vR;279_PT_SP;L-13-6-40-OP
9;506vR;230_PT_SO;L-13-14-35-OP
9;507I;323_PT_NO;T-10-64-PO-5
9;507I;310_PT_NO;T-10-64-PO-12
9;507I;517_PT_SP;T-20-68-NS-10
9;507I;248_PT_SO;T-20-180-NS-5
9;507I;291_PT_SO;T-20-177-PO-25
9;507R;264_PT_SP;T-20-189-OP-35
9;507R;29_PT_SP;T-20-177-OP-7
9;507R;252_PT_NP;T-20-176-SN-40
9;507R;249_PT_SP;T-20-176-SN-40
9;507R;309_PT_NP;T-11-64-OP-15
9;507R;311_PT_NP;T-11-64-OP-37
9;507R;306_PT_NO;L-10-21-55-SN
9;507R;307_PT_NO;L-10-21-35-SN
9;507cI;291_PT_SO;T-20-177-PO-25
9;507cR;264_PT_SP;T-20-189-OP-35
9;508I;466_PT_NP;T-11-77-SN-2
9;508RPT;316_PT_NP;E-20-192-OP-5
9;508RPT;239_PT_SP;T-20-73-OP-20
9;508RPT;27_PT_SP;T-20-73-OP-45
9;508RPT;318_PT_SO;T-11-86-OP-15
9;508RPT;472_PT_NP;T-11-64-OP-60
9;509I;280_PT_NO;T-13-367-SN-5
9;509I;219_PT_NP;L-13-49-5-SN
9;509I;217_PT_SO;T-13-108-PO-15
9;509I;226_PT_NO;T-13-108-PO-15
9;509I;213_PT_NO;T-7-48-PO-55
9;509I;291_PT_SO;T-20-177-PO-25
9;509I;25_PT_NO;E-20-289-PO-5
9;509I;26_PT_SP;E-20-289-PO-5
9;509R;139_PT_SO;E-20-202-NS-2
9;509R;264_PT_SP;T-20-202-NS-25
9;509R;29_PT_SP;T-20-177-OP-8
9;509R;21_PT_NP;T-7-49-OP-10
9;509R;215_PT_SP;T-7-48-OP-35
9;509R;216_PT_SP;T-7-48-OP-55
9;509R;225_PT_SP;L-13-72-55-OP
9;509R;270_PT_SO;L-13-71-25-NS
9;509R;268_PT_SP;L-13-2-5-OP
9;509R;279_PT_SP;T-13-97-NS-40
9;510I;221_PT_NP;T-13-12-SN-50
9;510I;222_PT_SO;T-13-12-SN-50
9;510I;271_PT_NO;L-13-12-15-PO
9;510I;295_PT_NP;L-10-26-40-PO
9;510I;278_PT_SO;L-9-7-10-PO
9;510I;450_PT_SO;L-9-7-63-PO
9;510I;167_PT_SO;T-20-188-NS-30
9;510I;291_PT_SO;T-20-177-OP-3
9;510R;264_PT_SP;T-20-189-OP-35
9;510R;249_PT_SP;T-20-53-OP-120
9;510R;265_PT_SP;T-7-53-OP-50
9;510R;266_PT_SP;T-7-53-OP-50
9;510R;329_PT_NP;L-9-7-30-OP
9;510R;293_PT_SO;L-10-36-5-NS
9;510R;294_PT_NP;L-10-32-5-OP
9;511I;302_PT_NO;T-11-85-PO-3
9;511I;318_PT_SO;T-11-77-NS-15
9;511I;303_PT_SO;E-10-77-NS-16
9;511I;470_PT_NO;L-9-3-45-PO
9;511I;471_PT_NP;L-9-3-90-PO
9;511I;205_PT_NP;T-20-193-NS-47
9;511I;198_PT_NO;T-20-200-SN-10
9;511R;263_PT_NP;T-20-188-SN-5
9;511R;252_PT_NP;T-20-176-SN-40
9;511R;249_PT_SP;T-20-176-SN-40
9;511R;228_PT_NP;T-7-53-OP-40
9;511R;292_PT_SP;T-9-71-OP-60
9;511R;466_PT_NP;T-11-77-SN-2
9;513I;466_PT_NP;T-11-77-SN-2
9;513I;314_PT_NO;T-11-82-PO-12
9;513I;517_PT_SP;T-20-68-NS-10
9;513I;248_PT_SO;T-20-180-NS-5
9;513I;244_PT_NO;T-20-53-PO-80
9;513I;434_PT_SO;T-20-134-NS-15
9;513I;435_PT_SO;T-18-157-PO-10
9;513I;43_PT_SO;T-18-157-PO-50
9;513I;436_PT_NO;T-18-157-PO-85
9;513R;439_PT_SP;T-18-157-OP-15
9;513R;289_PT_SP;T-18-157-OP-20
9;513R;7_PT_NP;T-18-157-OP-40
9;513R;290_PT_NP;T-18-157-OP-43
9;513R;238_PT_SP;T-20-53-OP-25
9;513R;249_PT_SP;T-20-53-OP-116
9;513R;318_PT_SO;T-11-77-NS-15
9;514I;307_PT_NO;L-10-54-5-NS
9;514I;278_PT_SO;L-9-7-15-PO
9;514I;470_PT_NO;L-9-3-45-PO
9;514I;471_PT_NP;L-9-3-90-PO
9;514I;43_PT_SO;T-18-157-PO-50
9;514I;35_PT_SP;L-31-25-35-NS
9;514RPT;289_PT_SP;T-18-157-OP-20
9;514RPT;7_PT_NP;T-18-157-OP-40
9;514RPT;290_PT_NP;T-18-157-OP-43
9;514RPT;239_PT_SP;T-20-73-OP-20
9;514RPT;27_PT_SP;T-20-73-OP-45
9;514RPT;329_PT_NP;L-9-7-30-OP
9;514RPT;306_PT_NO;L-10-21-55-SN
9;514cI;43_PT_SO;T-18-133-NS-10
9;514cI;35_PT_SP;E-31-12-NS-55
9;516I;221_PT_NP;T-13-12-SN-50
9;516I;222_PT_SO;T-13-12-SN-50
9;516I;271_PT_NO;L-13-12-15-PO
9;516I;295_PT_NP;L-10-26-40-PO
9;516I;278_PT_SO;L-9-7-10-PO
9;516I;450_PT_SO;L-9-7-63-PO
9;516I;244_PT_NO;T-20-53-PO-85
9;516I;434_PT_SO;T-20-134-NS-15
9;516R;433_PT_NP;E-18-156-OP-70
9;516R;238_PT_SP;T-20-53-OP-25
9;516R;249_PT_SP;T-20-53-OP-120
9;516R;265_PT_SP;T-7-53-OP-50
9;516R;266_PT_SP;T-7-53-OP-50
9;516R;329_PT_NP;L-9-7-30-OP
9;516R;293_PT_SO;L-10-36-5-NS
9;516R;294_PT_NP;L-10-32-5-OP
9;517I;323_PT_NO;T-10-64-PO-5
9;517I;310_PT_NO;T-10-64-PO-12
9;517I;319_PT_NO;T-20-66-PO-3
9;517I;25_PT_NO;E-20-289-PO-5
9;517R;316_PT_NP;E-20-192-OP-5
9;517R;26_PT_SP;E-20-290-OP-4
9;517R;317_PT_SP;T-20-59-OP-25
9;517R;309_PT_NP;T-11-64-OP-15
9;517R;311_PT_NP;T-11-64-OP-37
9;518I;323_PT_NO;T-10-64-PO-5
9;518I;310_PT_NO;T-10-64-PO-12
9;518I;319_PT_NO;T-20-66-PO-3
9;518I;244_PT_NO;T-20-53-PO-80
9;518I;281_PT_NO;T-20-184-PO-15
9;518R;238_PT_SP;T-20-195-SN-25
9;518R;317_PT_SP;T-20-59-OP-25
9;518R;309_PT_NP;T-11-64-OP-15
9;518R;311_PT_NP;T-11-64-OP-37
9;519I;244_PT_NO;T-20-53-PO-85
9;519I;434_PT_SO;T-20-134-NS-15
9;519R;433_PT_NP;E-18-156-OP-70
9;519R;238_PT_SP;T-20-53-OP-25
9;546eR;516_PT_SP;T-15-306-OP-50
9;546eR;124_PT_SP;T-3-13-NS-20
9;546eR;265_PT_SP;T-7-53-OP-48
9;546eR;223_PT_SP;T-13-54-NS-20
9;546eR;531_PT_SO;L-13-101-5-NS
9;546eR;268_PT_SP;L-13-101-15-NS
9;546eR;230_PT_SO;L-13-14-50-OP
9;712I;399_PT_SP;L-34-2-50-OP
9;712I;401_PT_SP;L-34-2-5-OP
9;712I;95_PT_NP;T-34-236-SN-3
9;712I;402_PT_NP;E-34-294-PO-5
9;712I;397_PT_NO;L-34-58-41-SN
9;712I;1_PT_NP;L-34-41-120-PO
9;712I;2_PT_NP;T-34-269-SN-40
9;712I;446_PT_NP;T-3-12-OP-25
9;712I;351_PT_SO;L-4-18-20-PO
9;712I;349_PT_SP;L-4-18-105-PO
9;712R;350_PT_NP;E-4-296-OP-5
9;712R;391_PT_SO;L-4-14-4-SN
9;712R;127_PT_SO;T-19-12-NS-10
9;712R;460_PT_SP;L-31-25-40-NS
9;712R;41_PT_SO;T-33-264-NS-80
9;712R;42_PT_SO;T-33-264-NS-80
9;712R;461_PT_SP;L-34-41-80-OP
9;712R;414_PT_NO;L-34-78-5-SN
9;B01I;350_PT_NP;E-4-296-OP-5
9;B01R;351_PT_SO;L-4-18-20-PO
9;B01R;349_PT_SP;L-4-18-115-PO
9;B02I;123_PT_SP;L-3-6-35-NS
9;B02I;349_PT_SP;T-4-16-NS-5
9;B02I;358_PT_SP;L-4-10-15-NS
9;B02I;375_PT_SP;L-4-31-5-OP
9;B02I;138_PT_SO;L-1-15-5-NS
9;B02I;345_PT_SO;L-1-15-5-NS
9;B02R;360_PT_NP;T-4-21-OP-13
9;B02R;359_PT_NO;L-4-10-40-SN
9;B02R;481_PT_NO;T-4-16-SN-15
9;B03I;483_PT_SO;L-5-38-15-NS
9;B03I;18_PT_SP;T-5-33-PO-30
9;B03I;356_PT_NO;L-1-13-10-PO
9;B03I;138_PT_SO;T-20-131-PO-5
9;B03I;345_PT_SO;T-20-131-PO-5
9;B03R;364_PT_NP;L-4-30-5-OP
9;B03R;482_PT_NP;L-5-5-105-NS
9;B04I;353_PT_SO;L-2-18-5-OP
9;B04I;347_PT_SO;L-1-12-45-NS
9;B04I;138_PT_SO;T-20-131-PO-5
9;B04I;345_PT_SO;T-20-131-PO-5
9;B04R;360_PT_NP;T-4-21-OP-15
9;B04R;355_PT_NP;L-1-12-60-SN
9;B04vI;353_PT_SO;L-2-18-5-OP
9;B04vI;347_PT_SO;L-1-12-45-NS
9;B04vR;364_PT_NP;L-4-30-5-OP
9;B04vR;355_PT_NP;L-1-13-20-OP
9;B05I;391_PT_SO;T-4-12-PO-10
9;B05R;108_PT_SP;T-3-19-NS-40
9;B05R;446_PT_NP;T-3-19-NS-50
9;B05R;448_PT_NP;T-3-12-OP-60
9;B06I;170_PT_NO;T-2-8-SN-36
9;B06I;242_PT_NP;T-2-8-SN-36
9;B06R;175_PT_NO;L-6-24-5-PO
9;B06R;173_PT_NO;T-6-45-PO-46
9;B06R;243_PT_SO;L-6-32-50-NS
9;B07I;243_PT_SO;L-6-32-45-NS
9;B07I;181_PT_SO;T-2-7-PO-5
9;B07I;132_PT_NP;T-6-7-OP-1
9;B08I;175_PT_NO;L-6-24-5-PO
9;B08I;243_PT_SO;T-6-47-SN-10
9;B08I;181_PT_SO;T-2-7-PO-5
9;B08I;448_PT_NP;T-2-7-PO-22
9;B08R;132_PT_NP;T-6-7-OP-1
9;B08R;242_PT_NP;T-6-7-OP-3
9;B08R;177_PT_NP;L-6-40-25-OP
9;B08R;178_PT_NP;L-6-40-20-SN
9;B09I;483_PT_SO;L-5-23-13-PO
9;B09I;17_PT_NO;L-5-22-30-NS
9;B09I;18_PT_SP;T-5-33-PO-30
9;B09I;328_PT_NP;L-8-6-20-PO
9;B09R;513_PT_NO;L-8-6-60-OP
9;B09R;482_PT_NP;L-5-5-105-NS
9;B09R;308_PT_NO;T-5-7-SN-13
9;B10I;347_PT_SO;L-1-12-45-NS
9;B10I;356_PT_NO;L-1-12-58-NS
9;B10R;364_PT_NP;L-4-30-5-OP
9;B10R;355_PT_NP;L-1-13-20-OP
9;B10R;448_PT_NP;L-2-23-5-SN
9;B11I;485_PT_SO;T-4-19-NS-40
9;B11I;132_PT_NP;T-6-7-OP-1
9;B11I;171_PT_NO;T-6-330-SN-10
9;B11I;178_PT_NP;T-6-45-OP-162
9;B11R;175_PT_NO;L-6-24-5-PO
9;B11R;177_PT_NP;L-6-18-5-SN
9;B11R;172_PT_SP;T-6-45-PO-46
9;B11R;181_PT_SO;T-6-7-PO-40
9;B12I;350_PT_NP;L-4-21-5-SN
9;B12I;177_PT_NP;L-6-40-25-OP
9;B12I;178_PT_NP;L-6-40-20-SN
9;B12R;175_PT_NO;T-6-327-PO-3
9;B12R;538_PT_NO;T-6-44-SN-10
9;B12R;351_PT_SO;L-4-14-3-NS
9;B12cI;175_PT_NO;T-6-327-PO-3
9;B12cI;538_PT_NO;T-6-44-SN-10
9;B12cI;177_PT_NP;L-6-40-25-OP
9;B12cI;178_PT_NP;L-6-40-20-SN
9;B13I;361_PT_NP;L-4-34-15-OP
9;B13I;362_PT_NO;L-4-34-5-OP
9;B13I;132_PT_NP;T-6-7-OP-1
9;B13I;171_PT_NO;T-6-330-SN-10
9;B13I;185_PT_NO;T-6-329-SN-5
9;B13R;539_PT_SO;L-6-23-25-NS
9;B13R;172_PT_SP;T-6-45-PO-46
9;B13R;181_PT_SO;T-6-332-PO-5
9;B14I;123_PT_SP;T-3-433-OP-85
9;B14I;349_PT_SP;T-4-16-NS-5
9;B14I;136_PT_SO;L-1-10-5-OP
9;B14I;137_PT_SP;T-1-3-NS-15
9;B14I;138_PT_SO;L-1-15-5-NS
9;B14R;365_PT_NP;T-4-22-SN-15
9;B14R;366_PT_NP;T-4-22-SN-15
9;B14R;363_PT_NP;L-1-34-5-OP
9;B14R;481_PT_NO;T-4-16-SN-15
9;B15I;358_PT_SP;L-4-16-25-OP
9;B15I;183_PT_NP;L-4-26-15-NS
9;B15I;360_PT_NP;T-4-21-OP-15
9;B15R;138_PT_SO;T-20-131-PO-5
9;B15R;345_PT_SO;T-20-131-PO-5
9;B15R;359_PT_NO;L-4-19-20-OP
9;B16R;362_PT_NO;L-4-9-2-SN
9;B16R;448_PT_NP;T-3-12-OP-60
9;B17I;346_PT_SO;L-5-8-5-NS
9;B17I;241_PT_NO;E-5-38-PO-30
9;B17I;344_PT_SO;L-1-2-20-NS
